"15106107251","61814","4","4","2","3","4","3","4","16","38"
"16106107001","61814","5","4","4","0","4","4","4","16","41"
"16106107003","61814","5","5","3","4","3","3","4","17","55"
"16106107004","61814","5","5","4","4","2","4","4","18","53"
"16106107005","61814","5","5","4","4","4","4","1","17","29"
"16106107006","61814","4","4","4","3","3","4","1","15","49"
"16106107007","61814","5","5","4","4","3","4","3","18","52"
"16106107008","61814","4","4","1","3","3","4","4","15","52"
"16106107009","61814","4","4","3","1","4","2","4","14","27"
"16106107010","61814","5","5","4","4","4","3","3","18","42"
"16106107011","61814","5","4","4","4","4","3","2","17","32"
"16106107012","61814","5","5","4","4","4","2","4","18","48"
"16106107013","61814","5","5","4","3","4","3","3","17","48"
"16106107014","61814","5","5","4","4","1","4","3","16","48"
"16106107015","61814","4","4","3","2","4","4","2","15","45"
"16106107016","61814","4","4","4","4","4","3","0","15","47"
"16106107017","61814","5","5","4","3","2","4","4","17","36"
"16106107018","61814","4","5","4","4","4","1","3","16","50"
"16106107019","61814","5","4","2","3","4","4","3","16","51"
"16106107020","61814","5","4","4","4","2","2","4","16","51"
"16106107022","61814","5","5","4","3","3","4","3","17","54"
"16106107023","61814","4","4","4","3","2","3","4","16","46"
"16106107024","61814","4","4","4","3","3","2","4","16","39"
"16106107025","61814","5","4","4","4","2","4","3","17","59"
"16106107026","61814","5","5","2","2","4","4","4","16","38"
"16106107027","61814","4","4","3","4","4","4","1","16","51"
"16106107028","61814","5","5","2","3","4","4","4","17","48"
"16106107029","61814","4","5","3","3","1","4","4","15","0"
"16106107030","61814","5","4","4","4","4","2","4","18","51"
"16106107031","61814","4","5","4","4","1","3","4","16","42"
"16106107032","61814","5","4","4","4","3","1","4","16","53"
"16106107033","61814","5","5","4","4","3","3","4","18","52"
"16106107034","61814","4","4","3","2","4","4","3","16","39"
"16106107036","61814","5","5","3","4","4","4","3","18","57"
"16106107037","61814","5","4","2","3","4","4","4","17","26"
"16106107039","61814","4","4","2","3","3","4","3","15","50"
"17106107901","61814","4","5","4","4","4","4","2","18","39"
"17106107902","61814","5","4","4","4","4","2","4","18","39"
"17106107903","61814","4","5","1","4","4","4","4","17","48"
"16157389144.64","61814.0","4.59","4.49","3.36","3.33","3.28","3.31","3.23","16.51","44.23"
